2101,formula,noun,"plan, rule, or method for doing or making something",方法,The formula works like magic.
2102,alter,verb,to make a change to something,変更する,We must alter our plan.
2103,perceive,verb,to notice or become aware of something,知覚する；気づく,How do you perceive the world?
2104,routine,noun,happening or done regularly or frequently,日課,I follow my routine every day.
2105,sink,verb,"to go down below the surface of water, mud, etc.",流し,I didn't sink into the mud too far.
2106,stare,verb,to look at someone or something for a long time,じっと見る,I could stare at your face forever.
2107,anymore,adverb,no longer; no more,もはやこれ以上～しない,He doesn't work anymore.
2108,hero,noun,person of great courage and strength who saves others,英雄,A hero lies within you.
2109,supporter,noun,someone who shows they are in favor of an idea/plan,サポーター,I am a supporter of democracy.
2110,convert,verb,"to change form, character, or function to another",変換する,I decided to convert to Islam.
2111,steady,adjective,"firmly fixed, supported, or balanced; not shaking, rocking, or likely to fall over",安定した,You have very steady hands.
2112,meter,noun,unit of length equal to 100 cm or about 39 inches,メートル,A meter is 100 centimeters.
2113,truck,noun,a large road vehicle used to carry things,トラック,He has a large truck.
2114,nose,noun,part of the face used for breathing and smelling,鼻,The nose detects smells.
2115,beside,preposition,by the side of something; next to something,そばに,I'm walking beside her.
2116,sail,verb,to travel on water in a ship or boat,帆,Can you sail a boat?
2117,disaster,noun,something that causes a lot of harm or damage,災害,The damage of the disaster has been enormous.
2118,pace,noun,the speed at which someone or something moves or happens,ペース；一歩；速度,The pace of events is accelerating.
2119,heavily,adverb,a lot or to a great degree,重く,He depends heavily on others.
2120,devote,verb,to decide to use or give something for something else,捧げる,I could devote an entire book to him.
2121,terrorist,noun,a person who uses fear or violence for a political purpose,テロリスト,One man's terrorist is another man's freedom fighter.
2122,justify,verb,to give reasons why you did something or why it is right,正当化する,Can you justify your action?
2123,vital,adjective,necessary,極めて重要な,Survival is a vital necessity.
2124,fascinate,verb,attract or interest greatly,魅了する,Your eyes fascinate me.
2125,external,adjective,outside of something,外部の,All his injuries are external.
2126,spare,adjective,kept as something extra that can be used if it is needed,予備の；予備,I need a spare tire.
2127,whenever,adverb,at any or every time that,いつでも,Call me whenever you need help.
2128,depression,noun,a feeling of great sadness,うつ病,I fell into a deep depression.
2129,guilty,adjective,having done something bad or illegal,有罪,She is guilty of theft.
2130,underlie,verb,to lie or exist beneath,根底にある,What reasoning could underlie their latest decision?
2131,mom,noun,mother,ママ,Mom wasn't a good mother.
2132,distinction,noun,the special quality that makes something different,区別,That's an important distinction to make.
2133,satisfaction,noun,happy feeling because of something that you did,満足,Does your work bring you satisfaction?
2134,incorporate,verb,to include or involve as part of something else,合併する；組み込む；法人組織化する,Incorporate functional exercises for everyday movements.
2135,pour,verb,to make a liquid flow from one container into another,注ぐ,Please pour yourself another one!
2136,sweep,verb,to remove dust or dirt from a surface with a broom or brush,掃く,We sweep with a broom.
2137,obligation,noun,something that you do because it is your duty or because you feel you have to,義務,You only do that out of obligation.
2138,sir,noun,form of address to a man you respect,～様；,"I'm at your service, sir."
2139,evaluate,verb,to form an idea to judge something carefully,評価する,I need to evaluate my behavior.
2140,anger,verb,"to make someone mad, upset, or annoyed","怒り, 憤り",The decision may anger residents.
2141,pub,noun,a place that sells alcohol and food,パブ；パブ,The old pub is closed.
2142,perception,noun,the way in which one sees or understands something,知覚；知覚,Learning opens new doors of perception.
2143,naturally,adverb,as someone would expect; not surprising,自然に,Janos's parents were naturally upset.
2144,currency,noun,a money system that a country uses,通貨,The country's currency is the euro.
2145,database,noun,information stored in a computer in an organized way,データベース,We hacked into a government database.
2146,initially,adverb,at the beginning,初めは,Commence from here initially.
2147,territory,noun,area of land or ocean owned or controlled by a government or person,領土,That island is American territory.
2148,stream,noun,small river,流れる,A small stream runs by my house.
2149,rarely,adverb,in an infrequent manner,めったに～ない,I use this expression very rarely.
2150,height,noun,distance of something from the bottom to the top,高さ,The building's height is impressive.
2151,apparent,adjective,easy to see or clearly understand,明白な,The light became more apparent.
2152,western,adjective,"coming from, found in, or facing towards the west",西の,Western Sahara lies in northwestern Africa.
2153,expansion,noun,act of expanding or becoming bigger,拡大,The enterprise has an expansion plan.
2154,constantly,adverb,happening a lot or all the time,絶えず,Stop constantly interrupting me.
2155,muscle,noun,a body tissue that can become longer or shorter and moves the body,筋肉,The diaphragm is a muscle.
2156,scare,verb,to make someone feel frightened or worried,怖がらせる,Somebody wanted to scare you.
2157,badly,adverb,not in a good way; not as wanted or liked,悪く；ひどく,He badly wanted revenge.
2158,everyday,adjective,used or seen daily; suitable for daily use; ordinary,毎日,This is designed for everyday use.
2159,boundary,noun,where one area ends and another begins,境界,Ziri entered the national forest boundary.
2160,ratio,noun,two numbers that show ​the relationship between two groups of people or things,比率,What's the student/teacher ratio at your school?
2161,essay,noun,short written work that displays someone's opinions or beliefs regarding a particular subject,小論文; エッセイ,Write a short essay.
