2401,dare,verb / noun,to have enough courage to do something,あえて,They dare to speak.
2402,barrier,noun,structure or object that stops free movement,バリア；障壁,The car hit the crash barrier.
2403,rid,verb,to no longer be wanted so you throw it away,取り除く,He just wanted to get rid of me.
2404,divorce,verb / noun,legal ending of a marriage,離婚,That marriage ended in divorce.
2405,ruin,verb,"to spoil something, to make it useless",荒廃；破滅，破壊する；破滅させる；だめにする,I'll ruin my clothing.
2406,bury,verb,to put something into the ground and cover it,埋める; 埋葬する,Did you bury something?
2407,counsel,verb / noun,to listen and give expert advice to someone,助言する；助言,You should listen to your father's wise counsel.
2408,tendency,noun,quality that something happens or someone behaves in a particular way,傾向,His tendency is toward perfection.
2409,frequent,adjective,happening often,頻繁な,These mistakes are frequent.
2410,motor,noun,a machine that uses energy to make something work or move,自動車等の動力,This machine is driven by a small motor.
2411,survival,noun,act of continuing to exist when facing difficulty,生き残り,The company is struggling for survival.
2412,counter,noun,"a long, flat surface in a shop or kitchen where work is done",カウンター；計数器,He kicked the kitchen counter.
2413,possess,verb,to have or own something,所有する；取り憑く,I desire to possess you.
2414,permission,noun,right to do something as allowed by another,許可,You don't need his permission.
2415,valley,noun,"long, low area between hills or mountains, often with a river running through it",谷,A river flows through the valley.
2416,float,noun / verb,to stay on the surface of a liquid and not sink,浮く；浮き,Dry leaves float on the water's surface.
2417,mad,adjective,"very angry, very strong feelings, crazy",怒った,"He's mad at me, isn't he?"
2418,greatly,adverb,very much,非常に,It becomes you greatly.
2419,visible,adjective,easily seen or understood,目に見える,The UFO was clearly visible.
2420,electric,adjective,using a particular type of energy carried through metal wire,電気の,Copper conducts an electric current well.
2421,impressive,adjective,something makes someone admire or respect,印象的,What an impressive person he is!
2422,evolution,noun,"slow, steady change or development",進化,Evolution is a tinkerer and not an engineer.
2423,awareness,noun,having knowledge of something,認識,I have awareness of my surroundings.
2424,violent,adjective,done with force; likely to cause physical damage,暴力的な,The film contains violent scenes.
2425,slave,noun,someone who is legally owned by another person,奴隷,A man chooses; a slave obeys.
2426,wealthy,adjective,having a great amount of money or property,裕福な,Tom is a wealthy landowner.
2427,architecture,noun,design and construction of buildings,建築学；建築物,They were making great progress in architecture.
2428,acceptable,adjective,satisfactory; good enough,許容できる,The coffee is acceptable.
2429,journal,noun,a written record of subjects or events,新聞；雑誌；定期刊行物,Mark wrote journal articles.
2430,coal,noun,dark hard substance from the earth burnt as a fuel,石炭,Petroleum was replacing coal as fuel.
2431,measurement,noun,the finding of the size or amount of something or someone,測定,The measurement has to be exact.
2432,random,adjective,chosen or done without a plan or pattern,無作為の,I was chosen at random.
2433,successfully,adverb,in a manner that achieves a goal,成功するかたちで,He completed his mission very successfully.
2434,depress,verb,to make someone feel very sad; to reduce the value of something,落ち込ませる,The election results depress me.
2435,illustration,noun,picture that helps explain something,図,An illustration may make the point clear.
2436,burst,verb / noun,to break in a sudden and violent way,破裂する,They burst the door open.
2437,privilege,noun,advantage or right that is given to only a certain person or group of people,特権；特典,Those accustomed to privilege see equality as oppression.
2438,buyer,noun,someone who gets something by paying money for it,買い手,I found a buyer for this.
2439,mutual,adjective,shared between two or more people,互いの; 交互の,Friendship consists of mutual understanding.
2440,rail,noun,"long, thin piece of metal",レール,He tried to grasp the rail.
2441,motivate,verb,to make someone excited about doing something,やる気にさせる,Teachers try to motivate their students.
2442,laboratory,noun,a place for doing research and experiments,研究室,Benedito's research involves fieldwork and laboratory experiments.
2443,mortgage,verb / noun,long-term loan from a bank for buying property,抵当；住宅ローン,I suffered from my mortgage loan.
2444,promotion,noun,moving someone to a more important position,促進,He is angling for promotion.
2445,passion,noun,"powerful, positive feeling about something",情熱,Creativity is passion and love.
2446,champion,noun,person who fights for or supports strongly,擁護者；支持者；優勝者,The flyweight champion contended with a strong challenger.
2447,fulfill,verb,to do something that was promised or required,満たす,You should fulfill your promises.
2448,dust,noun,fine dry powder that builds up on surfaces,埃,It's dry as dust.
2449,dedicate,verb,"to give your energy, time, etc., completely to someone",捧げる；専念する,I dedicate my life to Thee.
2450,roughly,adverb,in an inexact or imprecise manner,だいたい,Don't handle the tools roughly.
2451,skirt,noun,piece of clothing for the lower body worn by women,スカート,Your skirt is out of fashion.
2452,province,noun,area that a country or nation is divided into,州,Kosovo was a province of Serbia.
2453,march,verb / noun,to walk with regular steps as a group,行進する；行進,Every march is composed of discrete steps.
2454,evaluation,noun,judgment about the value or condition of something,評価,Evaluation isn't always objective.
2455,compromise,verb / noun,an agreement in which each side must give up some things,妥協する；妥協,Both sides should compromise.
2456,accomplish,verb,to succeed in doing; complete successfully,達成する,We must accomplish our task.
2457,weakness,noun,quality of not being powerful or strong,弱さ,Don't take advantage of others' weakness.
2458,announcement,noun,act of informing people about something publicly,発表；お知らせ,He wishes to make an announcement.
2459,salt,verb / noun,natural white substance used to flavor or preserve food,塩を加える；塩,Limit the consumption of white sugar and salt.
2460,glance,verb / noun,to look at someone or something quickly,一目；ちらりと見る,I didn’t even glance at him.
2461,opera,noun,play with music in which all the words are sung,オペラ,Yanni started singing opera music.
2462,contest,noun,an event in which people try to win,競争，争う,He endeavored to win the contest.
2463,brush,verb / noun,thing used to comb your hair or to clean the floor,ブラシをかける；ブラシ,Did you brush your hair?
2464,embarrass,verb,to cause someone to feel uncomfortable about something,恥ずかしい,Don't these things embarrass you guys?
2465,gallery,noun,place to look at various types of art,画廊,May I visit an art gallery?
2466,genetic,adjective,concerning the parts of a cell that determine particular characteristics,遺伝的,Bacteria have DNA as genetic material.
2467,aggressive,adjective,behaving in a very threatening way,積極的な,You are really aggressive.
2468,chest,noun,the front of your body between your neck and your waist,胸,You have a small chest.
2469,format,verb / noun,"form, design, or arrangement of something",形式を整える；形式,I think I'll format my computer.
2470,literary,adjective,concerned with written works,文学の,Can computers translate literary works?
2471,govern,verb,to officially control and lead an area,統治する,That made him govern himself.
2472,embrace,verb / noun,to hold someone closely,受け入れる；囲む；抱擁する,He tried to embrace her.
2473,praise,verb / noun,to express approval of something or someone,称賛する；称賛,Individuals praise one another for creativity.
2474,silent,adjective,not speaking or making noise,静かな,Why do you keep silent?
2475,pump,verb / noun,to make water or any other liquid move using a machine,ポンプで送る；ポンプ,Pump up your bike's back wheel.
