2201,adviser,noun,an expert who suggests what someone should do,助言者；顧問,He is a dietary adviser.
2202,stem,noun,"the long, thin part of a plant that supports leaves and flowers",茎；幹,The flower has a long stem.
2203,reverse,verb,to go in the opposite direction,逆，反対の，逆転する,We need to reverse the operation.
2204,mode,noun,way of acting or doing something,状態；方法,Lukas's body entered the fight-or-flight mode.
2205,mirror,noun,a thing with a glass surface used to look at yourself,鏡,Look at yourself in the mirror.
2206,awful,adjective,very bad; horrible; terrible,ひどい；恐ろしい,What an awful tragedy!
2207,pose,verb,to put someone in a position to be photographed,ポーズ；姿勢,I didn't pose for any pictures.
2208,adjust,verb,to change so as to fit in with new conditions,調整する,Try to adjust to your new life.
2209,creative,adjective,having the ability to make something new,創造力のある,She explores new creative outlets.
2210,nowadays,adverb,at the present time; now,最近は,What are you into nowadays?
2211,poem,noun,"a written composition in verse, not prose",詩,That poem mixes prose with poetry.
2212,agricultural,adjective,concerning farming,農業の,We're an agricultural community.
2213,competitor,noun,"someone taking part in a race, business, etc.",競争者,The company bought their fiercest competitor.
2214,alcohol,noun,"drinks such as wine, whiskey, beer",アルコール,Alcohol can impair judgment.
2215,festival,noun,cultural event with a program of events,祭り,Algeria has many cultural festival.
2216,vegetable,noun,a plant that is raised and eaten as food,野菜,"""Vegetable"" is a culinary term."
2217,van,noun,truck with an enclosed cargo space,小型トラック,Antonio hid in a van.
2218,confident,adjective,feeling that you can do well at something,確信して；自信に満ちた,This will help you feel confident.
2219,planet,noun,one of the bodies that orbit the sun,惑星,Which planet is closest to the sun?
2220,curve,noun,a smooth rounded line that is not straight,曲線，曲がり,I hit a curve ball.
2221,knee,noun,the middle part of your leg that bends,膝,I have a sore knee.
2222,overcome,verb,to succeed in a struggle,克服する,You must overcome the difficulties.
2223,web,noun,a net made by spiders; many things connected together,クモの巣；網状のもの；ウェブ,A spider weaves a web.
2224,depth,noun,distance below a surface,深さ,The average ocean depth is 2.3 miles.
2225,entrance,noun,a way into a place,入口,Where's the entrance to the museum?
2226,log,noun,a piece of a tree that has been cut,丸太,He sat on a fallen log.
2227,giant,adjective,"extremely big, or much bigger than other things",巨大な,They looked like giant monsters.
2228,god,noun,a being with special powers that cannot be explained by nature,神,Nature is an infinitely divided God.
2229,portion,noun,part of a whole,部分,Give me my portion.
2230,substance,noun,a particular type of material,実体；実質；内容,This substance conducts electricity well.
2231,extensive,adjective,large; full or complete,広い,The list is extensive.
2232,interpret,verb,to repeat what was said in another language,通訳する,Translators are responsible people who interpret.
2233,independence,noun,having the freedom to make your own decisions,独立,I wanted to assert my independence.
2234,sugar,noun,white sweet substance used to make foods sweeter,砂糖,Limit the consumption of white sugar and salt.
2235,inner,adjective,concerning the inside part of something,内側の,Medvedev is inside Putin's inner sanctum.
2236,harm,verb,"to hurt, damage, or cause problems",損害，害する,Did that cause you harm?
2237,consult,verb,to discuss something to make a decision,相談する；調べる,You should consult the others.
2238,pink,adjective,pale red color,ピンク,Pink is an unnatural hair color.
2239,shadow,noun,a dark shape that appears when something stops the light,影,A dark shadow passed behind Tom.
2240,strip,verb,to take something away from (someone),奪う；取り上げる,I just wanna strip my clothes off!
2241,smooth,adjective,something that feels pleasant and flat when you touch it; not rough,なめらかな,Silk feels soft and smooth.
2242,intervention,noun,involvement in a situation to prevent future problems,介入；仲裁,The intervention was necessary.
2243,impress,verb,to make someone admire or respect another person or thing,感動する,I want to impress my friends.
2244,exam,noun,test of your knowledge or ability in something,試験,I scored 20 on the maths exam.
2245,vice,noun,type of evildoing,悪徳,The chief human vice is cowardice.
2246,radical,adjective,very new and different from what is traditional,抜本的な；急進的な,It was a radical change.
2247,similarly,adverb,in a way that is almost the same as something or someone else,同様に,All of you behave similarly.
2248,behave,verb,to act in a particular way; to act correctly,振る舞う；行儀よくする,People don't usually behave that way.
2249,loud,adjective,making a lot of noise,音が大きい；うるさい；派手な,The noise was quite loud.
2250,dimension,noun,"measurement of length, width, or height",寸法,I am trapped in another dimension.
2251,subsequent,adjective,happening after,次の,I want quick action subsequent to the decision.
2252,infection,noun,act or state of becoming infected with a disease,感染,The infection is spreading.
2253,jacket,noun,"a light, thin coat",ジャケット；カバー,She wears a light blue jacket.
2254,efficiency,noun,working well; producing something without waste,効率,Don't mix up effectiveness and efficiency.
2255,dirty,adjective,not clean,汚い,I'm not clean now. I'm dirty.
2256,statistic,noun,a number that represents a piece of information,統計値,It's an impressive statistic.
2257,regularly,adverb,"at the usual time each day, week, or month",定期的に；定期的に,We regularly meet there once a week.
2258,resort,noun,a place where people go on holiday,リゾート地,Resort areas abound in tourists.
