1701,religion,noun,set of beliefs about a god or gods,宗教,They want to talk about religion.
1702,employer,noun,person or firm that pays people to work for them,雇用者,The company is an attractive employer.
1703,reject,verb,"to refuse to believe, accept, or consider",拒否する,You always reject what I suggest.
1704,latter,adjective,the second or last mentioned thing,後の,The latter half of the film was interesting.
1705,plate,noun,a flat dish used for eating or serving food,皿,There's still food on your plate.
1706,ban,verb,to make something illegal or not allowed,禁止する，禁止,They are trying to ban the protests.
1707,steal,verb,to secretly take something that belongs to another,盗む,Why would I steal your wallet?
1708,protest,verb,to express opposition through action or words,抗議,We have to protest against it.
1709,index,noun,a written or printed list of topics or words in a particular order,索引；目録；指針,The index cards must be sorted.
1710,sad,adjective,feeling unhappy; wishing something hadn't happened,悲しい,I was feeling sad and lonely.
1711,frequently,adverb,often; regularly,頻繁に,He frequently does that by himself.
1712,circle,noun,a perfectly round shape or a group arranged in that shape,円；輪,Robert gathered the group in a circle.
1713,helpful,adjective,doing things that help someone,役立つ,I'm trying to be helpful.
1714,command,verb,to give an order; have control over others,権力・権限のある者が正式に命令する,Through obedience learn to command.
1715,attractive,adjective,"making you like them, as by being good-looking",魅力的な,Your eyes are magnetically attractive.
1716,sick,adjective,having a physical or mental illness; not feeling well,病気の,Have you been feeling sick?
1717,impression,noun,effect or feeling resulting from an experience,印象,He made a vivid impression.
1718,unable,adjective,not being able to do something,〜することができない,He is unable to complete it.
1719,joke,verb,to say or do things that are meant to be funny,冗談,Don't joke with me.
1720,sky,noun,the place where we see clouds above us,空,There are clouds in the sky.
1721,column,noun,a tall post made of stone or wood used as a support in a building; one of two or more blocks of print that appear next to each other on a page,コラム; 囲み記事,Peter quickly wrote a 2-column article.
1722,electronic,adjective,operating by use of electricity; digital,電子的,The dashboard of this car is completely electronic.
1723,impose,verb,"to make someone to do, believe, or accept something",課す,He's always trying to impose his will.
1724,criminal,adjective,related to illegal activity; (n) a person who has done a crime,犯罪の，犯人,He's been involved in criminal activity.
1725,besides,preposition,other than or in addition to,ほかに,"Besides that, we need more time."
1726,properly,adverb,in a correct or suitable way depending on the situation,適切に,He set the plan up properly.
1727,ancient,adjective,very old; having lived a very long time ago,古代,"They found an ancient bowl from 2,000 years ago."
1728,coast,noun,land near the sea or ocean,海岸,I live 10 km from the coast.
1729,ill,adjective,not well; sick,病気の,"Oh, I was ill."
1730,kick,verb,to hit someone or something using your foot,蹴る,He was about to kick her.
1731,closely,adverb,very near in space or time; just next to,密接に,Leonid followed closely behind.
1732,multiple,adjective,many things or people,複数の,Enslaved people suffer from multiple injustices.
1733,yield,verb,to give way to someone or something else,降伏する,Let arms yield to the toga.
1734,via,preposition,"by going through, by way of",経由で；～を経由して,That must go via the grandparents.
1735,legislation,noun,act or process of writing and passing laws,法律制定,We have to pass this legislation.
1736,county,noun,an area within a country or a state with its own local government,郡；州,The county administration works slowly.
1737,unlike,adjective,appearing or being different,似ていない,"Unlike me, she enjoys mornings."
1738,mobile,adjective,able to move from one place to another,移動可能な；可動式の,My mobile phone is handy.
1739,assistant,noun,"a person who helps another, usually as a job",助手,I work as a sales assistant.
1740,implement,verb,to start and carry out a plan or government policy; (n) tool,実行する,Algeria should implement urgent economic reforms.
1741,chart,noun,drawing showing information in a clear way,図表；チャート,The chart illustrates how the body works.
1742,attach,verb,to be associated or connected with,取り付ける；,I can attach it.
1743,hell,noun,any place of pain and suffering,地獄,This place became hell on earth.
1744,everywhere,adverb,every place,どこでも,Life is everywhere on Earth.
1745,advise,verb,to suggest what should be done,忠告する; 勧める,Please advise me what to do.
1746,household,noun,all the people who live in a house; a family,世帯,Every household has their own thing.
