1501,asset,noun,a person or thing that has value or use to someone or to a company,資産,You are a valuable asset to the company.
1502,signal,noun,"An action, change, or process that gives information about something",信号,Can you give us a signal?
1503,finger,noun,one of the five long parts of the hand,指,This is a chicken finger.
1504,relevant,adjective,direct related to a subject in a considerable way,関連する,The information is relevant.
1505,explore,verb,to learn about something by examining in detail or someplace by traveling to it,探索する,They can explore the area.
1506,leadership,noun,quality of being able to guide or influence others,指導力；統率力,Try to develop your leadership potential.
1507,commitment,noun,a promise or decision to do something; something that you must do that takes your time,誓約,"It requires effort, time and commitment."
1508,wake,verb,to stop sleeping; to make someone stop sleeping,目覚める,Please wake up. Sleeping here is prohibited.
1509,necessarily,adverb,"in a way that is needed or required, or is unavoidable",必ずしも,You don't necessarily have to go.
1510,bright,adjective,producing a lot of light,明るい,The light was very bright.
1511,frame,noun,"(n) 1. the basic structure of something that gives it its shape, to which other parts are added; 2. one picture in a series that make a video; (v) 1. to put a picture in a supporting structure; 2. to produce false evidence so an innocent person appears guilty of a crime",枠組み；骨組み，組み立てる,Tom put Mary's picture in a frame.
1512,slowly,adverb,done in a way that takes a long time,ゆっくり,Time passes by so slowly.
1513,bond,verb,"something that joins or connects people, groups, or parts; a duty or promise to another; glue",接着剤する,You can bond with others while fishing.
1514,hire,verb,to employ a person to do a particular job,雇う,I want to hire him.
1515,hole,noun,opening into or through something,穴,The hole is open.
1516,tie,verb,to join together two ends of string or rope; to join two or more things together with string or rope,結ぶ；縛る；ネクタイ,I have some loose ends to tie up.
1517,internal,adjective,within or inside,内部の,This is for internal use.
1518,chain,noun,"series of connected  things, events, or people",鎖,The rescuers formed a human chain.
1519,literature,noun,"writings that are valued as works of art, esp. fiction, drama and poetry",文献,The description of poetry has value in literature.
1520,victim,noun,"person who has suffered from a crime, bad situation, or event",被害者；犠牲者,She's the victim of a terrible crime.
1521,threaten,verb,to say you will harm or hurt someone,脅かす；脅迫,We will threaten them.
1522,division,noun,act of separating something into parts; groups formed by different functions or opinions,分割,Tolerating hate speech perpetuates division and hostility.
1523,secure,verb,"to protect something from danger or harm, keep things safe",安全な,You must secure the house.
1524,amaze,verb,to cause wonder; to surprise completely,びっくりさせる,You never cease to amaze me.
1525,device,noun,"object, machine, or equipment for a specific use",装置；デバイス,A computer is a modern device.
1526,birth,noun,when a baby comes out of the body of its mother,誕生,She gave birth to a healthy baby.
1527,forest,noun,large area with many trees,森林,The forest is full of trees.
1528,label,noun,a piece of paper or cloth that is attached to something and gives information about it,ラベル，ラベルをつける；名前をつける,Can you print this shipping label?
1529,root,noun,part of a plant that grows underground,根；根元，根付かせる；根こそぎにする,I tripped over a tree root.
1530,factory,noun,building where things are made,工場,In that factory they build toys.
1531,expense,noun,the amount of money that is needed to pay for something,費用,The expense is chargeable on him.
