1801,injury,noun,physical or emotional harm or damage that a person experiences,傷害,They are adding insult to injury.
1802,vast,adjective,being very large in size or amount,広大な,It's just so vast.
1803,exhibition,noun,an event at which an object or group of objects is shown to the public,～を展示する,The exhibition will be open to the public.
1804,producer,noun,a company making or growing a certain product,プロデューサー；生産者,Nigeria is the world's largest producer of cassava.
1805,regional,adjective,having to do with a particular area,地域の,Iran is a regional power.
1806,immediate,adjective,done without delay; straight away,直ぐに,The change was immediate.
1807,incident,noun,"something that happens, especially if it is bad or unusual",出来事（特に重大事件に発展しそうな）,A strange incident happened during his speech.
1808,childhood,noun,the time when you are a child,子供時代,Let's talk about your childhood.
1809,draft,noun,a piece of writing or plan that is not yet finished,下書き,I haven't yet even written a rough draft.
1810,slip,verb,to slide out of position or fall to the ground by accident,滑る,I saw Tom slip and fall.
1811,accompany,verb,to go somewhere with someone,同行する,They want to accompany me.
1812,politician,noun,someone who is active in politics,政治家,He is an energetic politician.
1813,angry,adjective,having a strong feeling about something that you dislike very much,怒り,"Feeling himself insulted, he got angry."
1814,knock,verb,to hit something to get people's attention,ノックする,Don't forget to knock.
1815,seed,noun,a small object made by a plant from which a new plant can grow; the beginning of something,種子,The seed is beginning to germinate.
1816,salary,noun,money an employee is paid each year,給料,We pay Tom's salary.
1817,illustrate,verb,"to explain with examples, to make it easier to understand",実証する,Can you illustrate that using a concrete example?
1818,imply,verb,"to suggest something, without saying it directly",ほのめかす,I didn't mean to imply anything.
1819,breakfast,noun,the first meal of the day,朝食,I need to have breakfast first.
1820,temporary,adjective,"continuing for a limited time, not permanent",一時的な,This arrangement is only temporary.
1821,liberal,adjective,open to new ideas; believing government should actively support social needs,自由主義の,Algeria needs a more liberal market.
1822,lake,noun,a large area of water surrounded by land,湖,The lake is large and beautiful.
1823,qualify,verb,to get the necessary skill or knowledge to do a particular job or activity,資格を取る,Does my training qualify me to teach?
1824,competitive,adjective,wanting to win or to be better than others,競争の；競争心の強い,I want to be competitive.
1825,truly,adverb,based on truth or fact or reality,本当に,When evil truly dies...
1826,hi,interjection,what you say when you meet someone; hello,やあ；こんにちは,Say hi to everyone for me.
1827,yellow,adjective,color of lemons or the sun,黄色,The lemon is yellow.
1828,habit,noun,the usual way of behaving; something often repeated,習慣；癖,The force of habit often imposes itself.
1829,disk,noun,a flat round object,ディスク,Give her the disk.
1830,core,noun,the central part of a fruit that contains the seeds; the central part of something,中核部；髄,I don't eat the apple core.
1831,emotional,adjective,related to deep feelings,感情の,Humans are emotional creatures.
1832,aircraft,noun,a machine that can fly,航空機,Do you fly aircraft?
1833,self,noun,the type of person you really are,自分自身；自己,Congratulations on finding your true self.
1834,metal,noun,"a type of hardy material that is usually hard and shiny that can be used to make things, such as iron, gold, or steel",金属,Steel is a hard metal.
1835,existence,noun,"state of being present, alive, or real",存在,Real liveliness makes her existence unique.
1836,bone,noun,hard pieces of a body that form the frame of an animal,骨,The dog is crunching a bone.
1837,panel,noun,"a rectangular piece of wood, metal, etc., that is a part of something bigger; a group of people who discuss something",パネル；委員会,A panel of experts discussed the plan.
1838,prime,adjective,main; most important; best quality,プライム；最も重要な,That's a matter of prime importance.
1839,appointment,noun,the time you arranged to meet someone or do something,予約；約束,What time is your appointment?
1840,emphasize,verb,to stress the items that are important,強調する,Japanese companies emphasize hierarchy.
1841,maximum,noun,largest or greatest,最大,They raise prices to the maximum.
1842,effectively,adverb,in a way that produces the result you want,効果的に,Do your job effectively.
1843,elsewhere,adverb,in or to another or different place,他の場所,You should be elsewhere.
1844,bother,verb,to take the trouble to do something,悩ませる；思い悩む,People bother me when I'm working.
1845,initiative,noun,ability to decide or act upon things yourself without depending on someone else,主導権,Take initiative in starting conversations.
1846,sharp,adjective,having a thin edge or point that is able to cut,シャープ；鋭い,His pencil has a sharp point.
1847,diet,verb,the type of food that a person or animal usually eats,食事療法；日常の食事,A balanced diet supports health.
1848,motion,noun,a movement; the way something moves,動き,It moves in a clockwise motion.
1849,gray,adjective,color between black and white,灰色の,"Seagulls can be black, gray or white."
1850,plastic,noun,"a very common, light, strong material that can be formed into many different shapes and is made by a chemical process",プラスチック,This table is made of plastic.
1851,complicate,verb,to make more difficult,複雑な,That'll complicate matters more.
1852,discipline,noun,the teaching of self-control through instruction and practice,躾；規律,Improving yourself requires discipline.
1853,disappoint,verb,to not meet the expectations of others or yourself,失望させる,People always disappoint you.
1854,boss,noun,"a person who manages you, or is in charge of you at work",上司；ボス,The boss put me in charge.
1855,assumption,noun,"something you believe to be so, but aren't sure of",仮定；憶説,We can't make that assumption.
1856,freeze,verb,to become hard because of very cold temperatures,凍る,Fear of falling caused him to freeze.
1857,extreme,adjective,very great in degree,極端な，極度,It's a bit extreme.
1858,passage,noun,"a long, narrow area that connects one place to another",通路；通路,The centipede squeezed through the narrow passage.
1859,reputation,noun,an opinion that people have about someone or something based on the past,評判,Shame cultures are concerned with reputation.
1860,forth,adverb,"out of a place; forward in time, place, or way",前方へ,We're just going back and forth.
1861,negotiation,noun,a formal discussion to reach an agreement,交渉,Use your negotiation skills to reach a compromise.
1862,mechanism,noun,a part or a set of parts of a machine that has a particular function,機構；機構,The mechanism of this machine is complicated.
1863,coat,noun,clothing worn outside over your normal clothes,コート；上着,I put on my coat and went outside.
1864,democracy,noun,a system of government in which the people of a country can vote to elect who will govern them,民主主義,This country is a democracy.
1865,pocket,noun,small cloth bag sewn into clothing to hold things,ポケット,They reached into their coats pocket.
1866,lucky,adjective,fortunate; having good things happen to you,運のよい,I'm lucky to have good friends.
1867,crash,verb,to hit something hard enough to cause serious damage,衝突する,Did you really crash your car?
1868,observation,noun,careful watching and listening; remark or comment on something you have noticed,観察；観察,Can I make one observation?
1869,meat,noun,the muscles and soft parts of animals or birds that is eaten as food,肉；,This animal feeds on meat.
1870,concentration,noun,the ability to direct all your effort and attention on the one thing you are doing and nothing else,集中,Keep your desk clutter-free for better concentration.
1871,implication,noun,possible effects or results from an action or event,含意,The implication disturbed Tom.
1872,deserve,verb,to get the appropriate reward or punishment for the way you behaved or something you did,値する,I didn't deserve the punishment I got.
1873,unusual,adjective,different from what is ordinary or normal in a way that attracts attention; not usual,珍しい,Did you notice anything unusual?
1874,defend,verb,to protect against an attack,守る,We need weapons to defend ourselves.
1875,classic,noun,something popular or famous for a long time and is considered one of the best of its kind,一流の；最高水準の,This film is a cult classic.
1876,king,noun,the male ruler of a country that has a royal family,王,The king rules over his subjects.
1877,interaction,noun,process of two or more people or things affecting each other,人との交流,Then interaction with others becomes important.
1878,repair,verb,to fix something that is broken; fix,修理する,I repair broken phones.
1879,collapse,verb,to suddenly fall down or break apart,崩壊する,I'm about to collapse.
1880,borrow,verb,to receive something from someone and later return it,借りる,You should return what you borrow.
1881,fundamental,adjective,relating to the most important parts of something,基本的な,This is of fundamental importance.
1882,dish,noun,a shallow container for cooking or serving food,皿,What's a dish you enjoy cooking?
1883,abroad,adverb,in or to a foreign country,国外に,I want to go abroad.
1884,soul,noun,the spiritual part of a person,魂,The eyes see; the soul understands.
1885,capable,adjective,able to do something; can do,有能な,You are capable of anything.
1886,defeat,verb,to win against someone in something such as a fight or game,敗北，負かす,We have to defeat our opponents.
1887,presidential,adjective,relating to the president,大統領・社長の,We're concentrating on the presidential election.
1888,perfectly,adverb,in a faultless manner; without mistakes,完璧に,You've assessed the situation perfectly.
1889,enhance,verb,to make something better; to improve,高める；強化する,Work should enhance the human condition.
1890,proud,adjective,pleased because of something you have done,誇りに思う,I'm proud of what they've done.
1891,emergency,noun,a sudden serious event needing immediate action,緊急,Serious illnesses call for emergency care.
1892,educational,adjective,relating to teaching in a school,教育の,Our goal is primarily educational.
1893,distinguish,verb,to notice the difference between two or more things or people,区別する,Can you distinguish between Americans and Canadians?
1894,substantial,adjective,"large in amount, quantity, or size",かなりの,It's a substantial amount of money.
1895,nearby,adjective,not far away,近くの,I live in the nearby city.
1896,manufacturer,noun,a person or company that makes a product,メーカー；製造業者,Algeria has become a car manufacturer.
1897,slide,verb,"to move smoothly and easily, usually over a surface",滑り台,I can slide over.
1898,valuable,adjective,worth a lot of money,値段が高い,I have a lot of very valuable books.
